order_id;customer_id;order_status;order_date;required_date;shipped_date;store_id;staff_id
895;857;4;2022-05-18;2022-05-21;2022-05-19;2;6
896;376;4;2022-05-19;2022-05-22;2022-05-21;3;9
897;47;4;2022-05-20;2022-05-21;2022-05-21;1;2
898;352;4;2022-05-20;2022-05-21;2022-05-22;2;6
899;605;4;2022-05-20;2022-05-21;2022-05-21;2;7
900;971;4;2022-05-20;2022-05-21;2022-05-22;2;6
901;345;4;2022-05-21;2022-05-22;2022-05-24;2;7
902;1278;4;2022-05-21;2022-05-24;2022-05-22;2;6
903;179;4;2022-05-22;2022-05-23;2022-05-24;2;7
904;1020;4;2022-05-23;2022-05-26;2022-05-24;1;2
905;609;4;2022-05-23;2022-05-26;2022-05-24;2;6
906;877;4;2022-05-23;2022-05-26;2022-05-26;2;7
907;120;4;2022-05-24;2022-05-26;2022-05-27;1;2
908;402;4;2022-05-25;2022-05-28;2022-05-27;2;7
909;188;4;2022-05-26;2022-05-27;2022-05-28;1;2
910;342;4;2022-05-26;2022-05-28;2022-05-28;2;7
911;887;4;2022-05-26;2022-05-29;2022-05-29;2;6
912;519;4;2022-05-27;2022-05-29;2022-05-29;1;2
913;699;4;2022-05-27;2022-05-29;2022-05-29;2;6
914;1068;4;2022-05-28;2022-05-31;2022-05-31;1;2
915;215;4;2022-05-28;2022-05-30;2022-05-30;2;6
916;718;4;2022-05-28;2022-05-29;2022-05-29;2;6
917;881;4;2022-05-29;2022-05-31;2022-06-01;1;2
918;242;4;2022-05-30;2022-05-31;2022-05-31;1;3
919;781;4;2022-05-30;2022-05-31;2022-05-31;2;7
920;966;4;2022-05-30;2022-06-01;2022-06-02;2;7
921;628;4;2022-05-31;2022-06-02;2022-06-02;2;6
922;656;4;2022-05-31;2022-06-01;2022-06-03;2;6
923;769;4;2022-05-31;2022-06-03;2022-06-02;2;7
924;68;3;2022-06-02;2022-06-02;\N;3;8
925;1316;4;2022-06-02;2022-06-05;2022-06-03;2;7
926;233;4;2022-06-03;2022-06-05;2022-06-06;1;2
927;1438;4;2022-06-03;2022-06-05;2022-06-06;1;2
928;957;4;2022-06-05;2022-06-06;2022-06-06;1;3
929;472;4;2022-06-05;2022-06-06;2022-06-08;2;6
930;1224;4;2022-06-05;2022-06-06;2022-06-06;3;9
931;631;4;2022-06-07;2022-06-08;2022-06-08;2;6
932;804;4;2022-06-07;2022-06-08;2022-06-09;2;6
933;909;4;2022-06-07;2022-06-10;2022-06-08;2;6
934;93;4;2022-06-09;2022-06-10;2022-06-12;2;7
935;43;3;2022-06-10;2022-06-10;\N;3;8
936;265;4;2022-06-10;2022-06-13;2022-06-12;2;6
937;73;4;2022-06-11;2022-06-14;2022-06-13;2;7
938;129;4;2022-06-11;2022-06-12;2022-06-12;2;6
939;1407;4;2022-06-11;2022-06-12;2022-06-14;2;6
940;585;4;2022-06-12;2022-06-14;2022-06-13;1;2
941;736;4;2022-06-12;2022-06-14;2022-06-14;1;2
942;537;4;2022-06-13;2022-06-16;2022-06-15;2;6
943;1025;4;2022-06-13;2022-06-15;2022-06-15;2;6
944;138;4;2022-06-14;2022-06-15;2022-06-17;1;3
945;167;4;2022-06-14;2022-06-15;2022-06-16;2;7
946;525;4;2022-06-14;2022-06-16;2022-06-15;2;6
947;278;4;2022-06-15;2022-06-18;2022-06-17;1;3
948;618;4;2022-06-15;2022-06-17;2022-06-17;2;6
949;867;4;2022-06-16;2022-06-18;2022-06-17;1;3
950;142;4;2022-06-16;2022-06-19;2022-06-18;2;6
951;339;4;2022-06-16;2022-06-19;2022-06-19;2;7
952;355;4;2022-06-16;2022-06-18;2022-06-18;2;7
953;658;4;2022-06-16;2022-06-18;2022-06-17;2;7
954;611;4;2022-06-17;2022-06-20;2022-06-20;2;6
955;880;4;2022-06-17;2022-06-19;2022-06-18;2;6
956;1184;4;2022-06-17;2022-06-19;2022-06-20;2;6
957;722;4;2022-06-17;2022-06-20;2022-06-20;3;9
958;1276;4;2022-06-18;2022-06-20;2022-06-19;1;2
959;650;4;2022-06-18;2022-06-21;2022-06-21;2;7
960;1390;4;2022-06-18;2022-06-19;2022-06-19;2;7
961;82;4;2022-06-19;2022-06-21;2022-06-22;1;2
962;570;4;2022-06-19;2022-06-22;2022-06-20;2;7
963;1432;4;2022-06-19;2022-06-21;2022-06-21;2;6
964;404;4;2022-06-20;2022-06-22;2022-06-22;2;7
965;457;4;2022-06-20;2022-06-22;2022-06-23;2;6
966;389;4;2022-06-20;2022-06-22;2022-06-22;3;8
967;1323;4;2022-06-21;2022-06-24;2022-06-24;2;6
968;1403;4;2022-06-21;2022-06-23;2022-06-23;2;6
969;248;4;2022-06-21;2022-06-24;2022-06-22;3;9
970;836;4;2022-06-22;2022-06-25;2022-06-23;2;7
971;1426;4;2022-06-22;2022-06-23;2022-06-24;3;8
972;270;4;2022-06-23;2022-06-24;2022-06-25;2;7
973;238;4;2022-06-24;2022-06-27;2022-06-27;2;6
974;511;4;2022-06-24;2022-06-27;2022-06-27;3;8
975;1092;4;2022-06-25;2022-06-27;2022-06-28;2;6
976;1266;4;2022-06-25;2022-06-28;2022-06-27;3;9
977;400;4;2022-06-26;2022-06-28;2022-06-27;2;7
978;1123;4;2022-06-26;2022-06-28;2022-06-27;2;6
979;1190;4;2022-06-26;2022-06-29;2022-06-27;2;6
980;328;4;2022-06-26;2022-06-28;2022-06-27;3;9
981;687;4;2022-06-26;2022-06-29;2022-06-28;3;8
982;1423;4;2022-06-26;2022-06-29;2022-06-28;3;9
983;1158;3;2022-06-27;2022-06-28;\N;2;6
984;1287;4;2022-06-27;2022-06-28;2022-06-29;2;7
985;461;4;2022-06-30;2022-07-02;2022-07-01;2;6
986;556;4;2022-06-30;2022-07-03;2022-07-01;2;7
987;172;4;2022-07-02;2022-07-04;2022-07-04;1;2
988;436;4;2022-07-02;2022-07-04;2022-07-05;2;6
989;1145;4;2022-07-02;2022-07-04;2022-07-03;2;6
990;706;4;2022-07-04;2022-07-07;2022-07-07;2;7
991;751;4;2022-07-06;2022-07-07;2022-07-09;1;2
992;723;4;2022-07-07;2022-07-10;2022-07-09;2;7
993;1415;4;2022-07-09;2022-07-11;2022-07-11;1;3
994;419;4;2022-07-09;2022-07-11;2022-07-11;2;7
995;621;4;2022-07-11;2022-07-13;2022-07-14;1;2
996;915;4;2022-07-11;2022-07-12;2022-07-12;1;2
997;485;4;2022-07-11;2022-07-13;2022-07-14;2;7
998;219;4;2022-07-12;2022-07-13;2022-07-14;2;7
999;590;4;2022-07-12;2022-07-13;2022-07-14;2;6
1000;645;4;2022-07-12;2022-07-14;2022-07-15;2;7
1001;354;4;2022-07-13;2022-07-16;2022-07-15;2;6
1002;1418;4;2022-07-14;2022-07-16;2022-07-16;1;3
1003;503;4;2022-07-14;2022-07-16;2022-07-16;2;7
1004;1389;4;2022-07-14;2022-07-17;2022-07-16;2;6
1005;266;4;2022-07-15;2022-07-17;2022-07-16;2;7
1006;1070;4;2022-07-15;2022-07-18;2022-07-17;2;7
1007;1115;4;2022-07-16;2022-07-17;2022-07-17;2;6
1008;1345;4;2022-07-16;2022-07-18;2022-07-18;2;6
1009;1064;4;2022-07-16;2022-07-19;2022-07-19;3;8
1010;8;3;2022-07-18;2022-07-18;\N;2;7
1011;495;4;2022-07-18;2022-07-21;2022-07-21;1;3
1012;620;4;2022-07-18;2022-07-20;2022-07-20;2;7
1013;174;4;2022-07-19;2022-07-22;2022-07-21;2;6
1014;748;4;2022-07-19;2022-07-21;2022-07-21;2;6
1015;799;4;2022-07-19;2022-07-22;2022-07-21;2;7
1016;1417;4;2022-07-19;2022-07-20;2022-07-21;3;9
1017;168;4;2022-07-20;2022-07-21;2022-07-23;2;6
1018;290;4;2022-07-22;2022-07-23;2022-07-23;2;6
1019;408;4;2022-07-22;2022-07-23;2022-07-24;2;7
1020;16;3;2022-07-23;2022-07-23;\N;2;6
1021;125;4;2022-07-23;2022-07-24;2022-07-26;2;6
1022;353;4;2022-07-23;2022-07-26;2022-07-24;2;7
1023;356;4;2022-07-23;2022-07-26;2022-07-25;2;6
1024;837;4;2022-07-23;2022-07-25;2022-07-26;2;7
1025;1304;4;2022-07-23;2022-07-26;2022-07-26;2;6
1026;1370;4;2022-07-26;2022-07-28;2022-07-29;1;2
1027;588;4;2022-07-26;2022-07-28;2022-07-28;2;6
1028;1273;4;2022-07-27;2022-07-28;2022-07-30;2;7
1029;407;4;2022-07-29;2022-07-30;2022-08-01;1;3
1030;161;4;2022-07-29;2022-07-30;2022-07-31;2;6
1031;1308;4;2022-07-30;2022-08-01;2022-08-02;1;2
1032;429;4;2022-07-30;2022-08-02;2022-08-01;2;6
1033;582;4;2022-07-30;2022-07-31;2022-08-02;2;7
1034;895;4;2022-07-30;2022-07-31;2022-07-31;2;7
1035;1283;4;2022-07-30;2022-08-02;2022-08-02;2;6
1036;1442;4;2022-07-30;2022-08-01;2022-07-31;2;6
1037;1229;4;2022-07-31;2022-08-02;2022-08-03;2;6
1038;1281;4;2022-07-31;2022-08-01;2022-08-03;2;7
1039;1077;4;2022-08-02;2022-08-04;2022-08-03;2;7
1040;1225;4;2022-08-04;2022-08-07;2022-08-05;1;2
1041;70;4;2022-08-04;2022-08-06;2022-08-05;2;7
1042;539;4;2022-08-06;2022-08-07;2022-08-07;2;7
1043;1235;4;2022-08-06;2022-08-09;2022-08-08;2;6
1044;1270;4;2022-08-07;2022-08-10;2022-08-08;2;7
1045;185;4;2022-08-07;2022-08-09;2022-08-10;3;9
1046;1134;4;2022-08-07;2022-08-09;2022-08-08;3;8
1047;116;3;2022-08-08;2022-08-08;\N;3;8
1048;777;4;2022-08-08;2022-08-10;2022-08-09;2;7
1049;194;4;2022-08-09;2022-08-11;2022-08-10;1;2
1050;239;4;2022-08-09;2022-08-12;2022-08-12;1;3
1051;209;4;2022-08-10;2022-08-11;2022-08-11;2;7
1052;460;4;2022-08-10;2022-08-12;2022-08-13;2;6
1053;1439;4;2022-08-10;2022-08-11;2022-08-12;2;6
1054;189;4;2022-08-11;2022-08-12;2022-08-12;2;7
1055;140;4;2022-08-12;2022-08-15;2022-08-15;2;6
1056;325;4;2022-08-12;2022-08-15;2022-08-13;2;7
1057;456;4;2022-08-12;2022-08-15;2022-08-13;2;7
1058;782;4;2022-08-13;2022-08-16;2022-08-14;2;6
1059;6;4;2022-08-14;2022-08-17;2022-08-17;2;7
1060;182;4;2022-08-15;2022-08-18;2022-08-17;2;6
1061;655;4;2022-08-15;2022-08-18;2022-08-18;2;7
1062;1210;4;2022-08-15;2022-08-17;2022-08-18;2;6
1063;198;4;2022-08-16;2022-08-19;2022-08-19;3;8
1064;898;4;2022-08-16;2022-08-18;2022-08-19;3;9
1065;25;4;2022-08-17;2022-08-19;2022-08-19;2;7
1066;106;4;2022-08-17;2022-08-20;2022-08-19;2;7
1067;225;4;2022-08-17;2022-08-19;2022-08-19;2;7
1068;453;4;2022-08-17;2022-08-20;2022-08-19;2;7
1069;493;4;2022-08-17;2022-08-19;2022-08-18;2;6
1070;596;4;2022-08-17;2022-08-20;2022-08-18;2;7
1071;602;4;2022-08-17;2022-08-20;2022-08-18;3;8
1072;47;3;2022-08-18;2022-08-18;\N;1;3
1073;911;4;2022-08-18;2022-08-19;2022-08-21;2;7
1074;11;3;2022-08-19;2022-08-19;\N;2;6
1075;1003;4;2022-08-19;2022-08-21;2022-08-22;1;3
1076;42;4;2022-08-19;2022-08-22;2022-08-22;2;6
1077;412;4;2022-08-19;2022-08-20;2022-08-21;2;6
1078;793;4;2022-08-19;2022-08-21;2022-08-20;2;6
1079;812;4;2022-08-19;2022-08-20;2022-08-20;2;7
1080;1086;4;2022-08-19;2022-08-20;2022-08-20;2;7
1081;1106;4;2022-08-19;2022-08-22;2022-08-22;2;6
1082;1327;4;2022-08-20;2022-08-22;2022-08-21;2;6
1083;1372;4;2022-08-20;2022-08-23;2022-08-23;2;6
1084;2;4;2022-08-21;2022-08-24;2022-08-23;1;2
1085;305;4;2022-08-21;2022-08-23;2022-08-23;1;3
1086;220;4;2022-08-21;2022-08-23;2022-08-24;2;7
1087;675;4;2022-08-22;2022-08-23;2022-08-25;3;8
1088;1160;4;2022-08-22;2022-08-23;2022-08-23;3;8
1089;46;3;2022-08-23;2022-08-23;\N;1;2
1090;1427;4;2022-08-24;2022-08-26;2022-08-26;1;2
1091;1260;4;2022-08-24;2022-08-25;2022-08-25;2;7
1092;40;4;2022-08-25;2022-08-28;2022-08-27;1;2
1093;326;4;2022-08-25;2022-08-28;2022-08-26;1;3
1094;828;4;2022-08-25;2022-08-27;2022-08-28;2;6
1095;1382;4;2022-08-26;2022-08-28;2022-08-27;3;9
1096;589;4;2022-08-27;2022-08-29;2022-08-29;1;2
1097;1311;4;2022-08-27;2022-08-30;2022-08-28;2;6
1098;752;4;2022-08-28;2022-08-30;2022-08-30;1;2
1099;1128;4;2022-08-28;2022-08-29;2022-08-30;2;6
1100;1392;4;2022-08-28;2022-08-29;2022-08-29;2;7
1101;379;4;2022-08-29;2022-08-30;2022-08-30;2;7
1102;1317;4;2022-08-29;2022-08-31;2022-08-31;2;6
1103;1394;4;2022-08-31;2022-09-02;2022-09-02;2;7
1104;268;4;2022-09-01;2022-09-04;2022-09-03;2;6
1105;747;4;2022-09-01;2022-09-04;2022-09-03;3;8
1106;1009;4;2022-09-02;2022-09-04;2022-09-04;2;6
1107;1424;4;2022-09-02;2022-09-05;2022-09-05;2;7
1108;735;4;2022-09-03;2022-09-05;2022-09-04;1;3
1109;23;4;2022-09-03;2022-09-04;2022-09-04;2;6
1110;912;4;2022-09-04;2022-09-07;2022-09-07;2;6
1111;930;4;2022-09-04;2022-09-06;2022-09-05;2;6
1112;798;4;2022-09-05;2022-09-08;2022-09-07;2;7
1113;388;4;2022-09-06;2022-09-08;2022-09-07;2;7
1114;1036;4;2022-09-06;2022-09-08;2022-09-08;2;6
1115;1100;4;2022-09-07;2022-09-09;2022-09-09;2;6
1116;52;4;2022-09-08;2022-09-10;2022-09-10;2;7
1117;334;4;2022-09-08;2022-09-10;2022-09-10;2;6
1118;1023;4;2022-09-08;2022-09-11;2022-09-11;2;6
1119;749;4;2022-09-10;2022-09-12;2022-09-13;1;2
1120;1269;4;2022-09-10;2022-09-12;2022-09-13;2;7
1121;143;4;2022-09-11;2022-09-13;2022-09-12;2;7
1122;1132;4;2022-09-12;2022-09-14;2022-09-14;2;6
1123;598;4;2022-09-13;2022-09-14;2022-09-14;2;7
1124;275;4;2022-09-13;2022-09-14;2022-09-16;3;9
1125;945;4;2022-09-14;2022-09-15;2022-09-15;2;7
1126;1213;4;2022-09-14;2022-09-16;2022-09-15;3;8
1127;494;4;2022-09-15;2022-09-16;2022-09-16;2;7
1128;936;4;2022-09-15;2022-09-17;2022-09-16;2;6
1129;663;4;2022-09-17;2022-09-18;2022-09-20;2;6
1130;69;4;2022-09-18;2022-09-20;2022-09-20;1;3
1131;1178;4;2022-09-18;2022-09-20;2022-09-19;1;3
1132;351;4;2022-09-19;2022-09-20;2022-09-20;2;6
1133;517;4;2022-09-19;2022-09-21;2022-09-21;2;7
1134;978;4;2022-09-19;2022-09-22;2022-09-20;2;6
1135;1347;4;2022-09-19;2022-09-21;2022-09-20;2;6
1136;1050;4;2022-09-20;2022-09-21;2022-09-21;2;6
1137;810;4;2022-09-20;2022-09-23;2022-09-23;3;8
1138;254;4;2022-09-21;2022-09-23;2022-09-22;1;2
1139;1006;4;2022-09-21;2022-09-22;2022-09-23;1;2
1140;1063;3;2022-09-21;2022-09-22;\N;3;8
1141;1076;4;2022-09-22;2022-09-23;2022-09-24;1;2
1142;554;4;2022-09-23;2022-09-26;2022-09-26;1;3
1143;1087;4;2022-09-24;2022-09-26;2022-09-27;1;2
1144;1414;4;2022-09-24;2022-09-27;2022-09-27;2;7
1145;617;4;2022-09-25;2022-09-27;2022-09-26;2;6
1146;757;4;2022-09-25;2022-09-26;2022-09-28;2;7
1147;1344;4;2022-09-25;2022-09-26;2022-09-27;2;6
1148;1379;4;2022-09-25;2022-09-26;2022-09-27;2;7
1149;787;4;2022-09-27;2022-09-30;2022-09-30;2;7
1150;1183;4;2022-09-28;2022-10-01;2022-09-30;2;7
1151;708;4;2022-09-29;2022-09-30;2022-09-30;1;3
1152;1244;4;2022-09-29;2022-10-02;2022-10-01;2;6
1153;720;4;2022-09-30;2022-10-03;2022-10-03;2;7
1154;789;4;2022-09-30;2022-10-03;2022-10-03;2;7
1155;865;4;2022-09-30;2022-10-01;2022-10-01;2;7
1156;869;4;2022-09-30;2022-10-03;2022-10-03;2;7
1157;24;4;2022-10-01;2022-10-03;2022-10-04;1;3
1158;889;4;2022-10-01;2022-10-03;2022-10-02;1;2
1159;1221;4;2022-10-01;2022-10-02;2022-10-03;1;3
1160;1262;4;2022-10-01;2022-10-02;2022-10-04;1;2
1161;41;4;2022-10-01;2022-10-04;2022-10-02;2;7
1162;888;4;2022-10-01;2022-10-03;2022-10-03;2;6
1163;934;4;2022-10-01;2022-10-02;2022-10-02;2;6
1164;1067;4;2022-10-01;2022-10-02;2022-10-03;2;6
1165;652;4;2022-10-02;2022-10-03;2022-10-05;2;7
1166;286;4;2022-10-03;2022-10-04;2022-10-04;2;7
1167;900;4;2022-10-04;2022-10-07;2022-10-06;1;2
1168;1031;4;2022-10-04;2022-10-05;2022-10-06;2;6
1169;1421;4;2022-10-04;2022-10-06;2022-10-07;2;7
1170;534;4;2022-10-05;2022-10-07;2022-10-06;2;6
1171;826;4;2022-10-05;2022-10-06;2022-10-08;2;6
1172;1339;4;2022-10-07;2022-10-10;2022-10-09;2;7
1173;548;4;2022-10-08;2022-10-10;2022-10-09;2;7
1174;1109;4;2022-10-08;2022-10-10;2022-10-11;2;6
1175;292;4;2022-10-09;2022-10-11;2022-10-12;2;6
1176;1111;4;2022-10-10;2022-10-13;2022-10-11;3;9
1177;21;3;2022-10-12;2022-10-12;\N;3;9
1178;771;4;2022-10-12;2022-10-15;2022-10-13;2;6
1179;1150;4;2022-10-12;2022-10-15;2022-10-15;3;9
1180;1065;4;2022-10-13;2022-10-16;2022-10-16;1;3
1181;1022;4;2022-10-13;2022-10-16;2022-10-15;2;7
1182;1422;4;2022-10-13;2022-10-14;2022-10-16;2;7
1183;216;4;2022-10-14;2022-10-17;2022-10-17;2;6
1184;369;4;2022-10-14;2022-10-15;2022-10-16;2;6
1185;960;4;2022-10-14;2022-10-16;2022-10-17;2;6
1186;1120;4;2022-10-14;2022-10-16;2022-10-15;2;6
1187;486;4;2022-10-15;2022-10-18;2022-10-16;2;6
1188;647;4;2022-10-15;2022-10-18;2022-10-17;2;7
1189;1090;4;2022-10-15;2022-10-17;2022-10-18;2;6
1190;34;4;2022-10-16;2022-10-19;2022-10-17;2;6
1191;186;4;2022-10-17;2022-10-18;2022-10-18;2;6
1192;1114;4;2022-10-17;2022-10-19;2022-10-18;2;6
1193;1412;4;2022-10-17;2022-10-19;2022-10-19;2;7
1194;192;4;2022-10-19;2022-10-22;2022-10-22;1;2
1195;229;4;2022-10-19;2022-10-21;2022-10-21;2;7
1196;508;4;2022-10-19;2022-10-21;2022-10-20;2;6
1197;269;4;2022-10-21;2022-10-23;2022-10-23;2;6
1198;1289;4;2022-10-22;2022-10-24;2022-10-24;2;7
1199;318;4;2022-10-23;2022-10-24;2022-10-26;1;2
1200;48;4;2022-10-23;2022-10-25;2022-10-26;2;6
1201;201;4;2022-10-23;2022-10-24;2022-10-24;2;6
1202;593;4;2022-10-24;2022-10-25;2022-10-25;2;6
1203;1191;4;2022-10-25;2022-10-27;2022-10-26;2;7
1204;1277;4;2022-10-25;2022-10-28;2022-10-28;2;6
1205;1091;4;2022-10-26;2022-10-28;2022-10-28;1;2
1206;222;4;2022-10-26;2022-10-29;2022-10-29;2;6
1207;1002;4;2022-10-26;2022-10-28;2022-10-27;2;6
1208;1226;4;2022-10-26;2022-10-28;2022-10-27;2;7
1209;1342;4;2022-10-26;2022-10-27;2022-10-29;2;7
1210;730;4;2022-10-26;2022-10-27;2022-10-29;3;8
1211;19;4;2022-10-27;2022-10-28;2022-10-29;2;7
1212;213;4;2022-10-27;2022-10-30;2022-10-29;2;6
1213;669;4;2022-10-27;2022-10-29;2022-10-29;3;9
1214;783;4;2022-10-28;2022-10-29;2022-10-29;2;6
1215;807;4;2022-10-28;2022-10-31;2022-10-30;2;7
1216;886;4;2022-10-28;2022-10-30;2022-10-29;2;7
1217;1155;4;2022-10-28;2022-10-31;2022-10-30;2;7
1218;1017;4;2022-10-30;2022-11-01;2022-10-31;1;2
1219;840;4;2022-10-30;2022-11-02;2022-11-02;2;7
1220;803;4;2022-10-31;2022-11-03;2022-11-03;2;6
1221;1290;4;2022-10-31;2022-11-02;2022-11-01;2;7
1222;482;4;2022-11-01;2022-11-04;2022-11-03;3;9
1223;1207;4;2022-11-02;2022-11-03;2022-11-03;2;6
1224;544;4;2022-11-03;2022-11-04;2022-11-04;2;6
1225;768;4;2022-11-04;2022-11-05;2022-11-07;1;2
1226;226;4;2022-11-04;2022-11-07;2022-11-06;2;7
1227;702;4;2022-11-04;2022-11-07;2022-11-06;2;6
1228;1041;4;2022-11-04;2022-11-06;2022-11-06;2;6
1229;89;4;2022-11-05;2022-11-08;2022-11-06;1;3
1230;1107;4;2022-11-05;2022-11-06;2022-11-07;2;6
1231;1180;4;2022-11-05;2022-11-07;2022-11-06;2;6
1232;665;4;2022-11-06;2022-11-07;2022-11-09;1;3
1233;462;4;2022-11-06;2022-11-07;2022-11-08;2;6
1234;19;3;2022-11-07;2022-11-07;\N;2;6
1235;210;4;2022-11-07;2022-11-08;2022-11-09;2;6
1236;243;4;2022-11-08;2022-11-11;2022-11-09;2;7
1237;571;4;2022-11-09;2022-11-12;2022-11-11;1;2
1238;998;4;2022-11-09;2022-11-10;2022-11-11;2;6
1239;1197;4;2022-11-09;2022-11-10;2022-11-11;2;7
1240;903;4;2022-11-10;2022-11-11;2022-11-11;2;7
1241;1170;4;2022-11-10;2022-11-12;2022-11-11;2;7
1242;303;4;2022-11-11;2022-11-12;2022-11-12;2;6
1243;346;4;2022-11-11;2022-11-13;2022-11-14;2;6
1244;333;4;2022-11-12;2022-11-14;2022-11-13;2;6
1245;1166;4;2022-11-13;2022-11-16;2022-11-14;2;7
1246;1329;4;2022-11-13;2022-11-16;2022-11-16;2;7
1247;426;4;2022-11-16;2022-11-18;2022-11-17;1;2
1248;1367;4;2022-11-16;2022-11-17;2022-11-18;1;3
1249;545;4;2022-11-17;2022-11-18;2022-11-20;2;6
1250;1188;4;2022-11-17;2022-11-19;2022-11-18;2;6
1251;289;4;2022-11-17;2022-11-19;2022-11-19;3;9
1252;110;4;2022-11-18;2022-11-20;2022-11-21;1;3
1253;44;4;2022-11-18;2022-11-21;2022-11-21;2;6
1254;1098;4;2022-11-18;2022-11-19;2022-11-19;2;7
1255;375;4;2022-11-19;2022-11-20;2022-11-21;2;6
1256;458;4;2022-11-19;2022-11-20;2022-11-22;2;6
1257;1136;4;2022-11-19;2022-11-22;2022-11-20;2;7
1258;1099;4;2022-11-20;2022-11-21;2022-11-22;2;7
1259;4;3;2022-11-21;2022-11-21;\N;2;7
1260;1117;4;2022-11-22;2022-11-23;2022-11-24;2;6
1261;435;4;2022-11-23;2022-11-25;2022-11-24;2;7
1262;509;4;2022-11-23;2022-11-26;2022-11-26;2;6
1263;1408;4;2022-11-23;2022-11-26;2022-11-26;2;6
1264;113;4;2022-11-24;2022-11-27;2022-11-25;2;6
1265;950;4;2022-11-24;2022-11-27;2022-11-27;2;7
1266;387;4;2022-11-25;2022-11-28;2022-11-27;2;6
1267;467;4;2022-11-25;2022-11-26;2022-11-26;2;6
1268;774;4;2022-11-26;2022-11-28;2022-11-29;1;3
1269;1236;4;2022-11-26;2022-11-29;2022-11-29;2;6
1270;1388;4;2022-11-26;2022-11-29;2022-11-29;2;6
1271;734;4;2022-11-27;2022-11-30;2022-11-30;2;6
1272;935;4;2022-11-27;2022-11-29;2022-11-30;2;6
1273;1268;4;2022-11-27;2022-11-29;2022-11-29;2;6
1274;1364;4;2022-11-28;2022-11-29;2022-12-01;2;7
1275;165;4;2022-11-29;2022-12-01;2022-11-30;1;2
1276;893;4;2022-11-30;2022-12-03;2022-12-02;2;6
1277;227;4;2022-12-01;2022-12-04;2022-12-02;2;6
1278;980;4;2022-12-01;2022-12-02;2022-12-04;2;7
1279;1014;4;2022-12-01;2022-12-04;2022-12-03;2;6
1280;123;4;2022-12-01;2022-12-03;2022-12-03;3;9
1281;1060;4;2022-12-02;2022-12-05;2022-12-05;2;6
1282;320;4;2022-12-03;2022-12-05;2022-12-05;2;6
1283;85;4;2022-12-04;2022-12-07;2022-12-07;2;7
1284;128;4;2022-12-04;2022-12-06;2022-12-07;2;7
1285;262;4;2022-12-04;2022-12-07;2022-12-07;2;7
1286;1033;4;2022-12-04;2022-12-07;2022-12-06;2;7
1287;279;4;2022-12-07;2022-12-10;2022-12-09;1;3
1288;778;4;2022-12-07;2022-12-10;2022-12-09;3;9
1289;1292;4;2022-12-08;2022-12-11;2022-12-10;1;3
1290;967;4;2022-12-08;2022-12-10;2022-12-10;2;6
1291;1284;4;2022-12-09;2022-12-11;2022-12-12;2;6
1292;285;4;2022-12-10;2022-12-13;2022-12-11;2;6
1293;1401;4;2022-12-10;2022-12-12;2022-12-11;2;7
1294;947;4;2022-12-11;2022-12-13;2022-12-14;1;2
1295;37;4;2022-12-11;2022-12-12;2022-12-14;2;7
1296;231;4;2022-12-14;2022-12-17;2022-12-15;1;3
1297;108;4;2022-12-14;2022-12-17;2022-12-16;2;6
1298;533;4;2022-12-14;2022-12-17;2022-12-16;3;9
1299;1216;4;2022-12-15;2022-12-18;2022-12-16;1;2
1300;824;4;2022-12-15;2022-12-17;2022-12-17;2;6
1301;1088;4;2022-12-16;2022-12-19;2022-12-19;1;3
1302;322;4;2022-12-16;2022-12-18;2022-12-19;2;7
1303;878;4;2022-12-16;2022-12-19;2022-12-18;2;7
1304;1409;3;2022-12-16;2022-12-17;\N;2;6
1305;257;4;2022-12-17;2022-12-19;2022-12-18;2;7
1306;28;4;2022-12-20;2022-12-21;2022-12-22;2;6
1307;1384;4;2022-12-22;2022-12-23;2022-12-25;1;2
1308;713;4;2022-12-22;2022-12-24;2022-12-24;2;7
1309;821;4;2022-12-22;2022-12-25;2022-12-24;2;6
1310;444;4;2022-12-24;2022-12-25;2022-12-26;1;3
1311;1021;4;2022-12-24;2022-12-26;2022-12-27;2;6
1312;311;4;2022-12-25;2022-12-28;2022-12-26;1;3
1313;1294;4;2022-12-25;2022-12-27;2022-12-27;1;3
1314;1027;4;2022-12-25;2022-12-26;2022-12-28;2;7
1315;931;4;2022-12-25;2022-12-27;2022-12-28;3;9
1316;846;4;2022-12-26;2022-12-29;2022-12-27;1;3
1317;418;4;2022-12-27;2022-12-28;2022-12-29;1;3
1318;75;4;2022-12-27;2022-12-30;2022-12-29;2;6
1319;604;4;2022-12-27;2022-12-30;2022-12-30;2;6
1320;244;4;2022-12-28;2022-12-30;2022-12-29;1;3
1321;217;4;2022-12-30;2022-12-31;2022-12-31;1;3
1322;39;4;2022-12-31;2023-01-03;2023-01-02;2;7
1323;273;4;2022-12-31;2023-01-01;2023-01-01;2;6
1324;862;4;2023-01-01;2023-01-04;2023-01-03;2;6
1325;68;4;2023-01-01;2023-01-02;2023-01-03;3;8
1326;567;4;2023-01-01;2023-01-03;2023-01-02;3;9
1327;1026;4;2023-01-02;2023-01-03;2023-01-05;2;6
1328;1083;4;2023-01-02;2023-01-03;2023-01-03;2;6
1329;443;4;2023-01-04;2023-01-05;2023-01-06;1;3
1330;761;4;2023-01-04;2023-01-05;2023-01-07;2;7
1331;1122;4;2023-01-05;2023-01-06;2023-01-08;2;6
